prob,pred,label,path,correct,pred_name,label_name
0.8784,4,4,/kaggle/input/datasets/steubk/wikiart/Romanticism/thomas-moran_the-grand-canyon-of-the-yellowstone-1901.jpg,True,landscape,landscape
0.5625,2,5,/kaggle/input/datasets/steubk/wikiart/Contemporary_Realism/jamie-wyeth_monhegan-s-schoolteacher-2004.jpg,False,genre_painting,nude_painting
0.6284,8,8,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/fernand-leger_the-cancan.jpg,True,sketch_and_study,sketch_and_study
0.7773,3,7,/kaggle/input/datasets/steubk/wikiart/Symbolism/albert-bloch_prodigal-1959.jpg,False,illustration,religious_painting
0.8345,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/mary-cassatt_mother-playing-with-her-child.jpg,True,genre_painting,genre_painting
0.7827,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/childe-hassam_in-the-garden-aka-celia-thaxter-in-her-garden.jpg,True,genre_painting,genre_painting
0.769,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/william-james-glackens_girl-roller-skating-washington-square-1914.jpg,True,genre_painting,genre_painting
0.9995,9,9,/kaggle/input/datasets/steubk/wikiart/Baroque/frans-snyders_still-life-1613.jpg,True,still_life,still_life
0.5386,6,2,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/sergey-solomko_seducer-1.jpg,False,portrait,genre_painting
0.8975,0,0,/kaggle/input/datasets/steubk/wikiart/Minimalism/paul-brach_the-negative-way-2-1964.jpg,True,abstract_painting,abstract_painting
0.6895,2,2,/kaggle/input/datasets/steubk/wikiart/Rococo/william-hogarth_the-lady-s-last-stake.jpg,True,genre_painting,genre_painting
0.7524,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/willard-metcalf_hush-of-winter.jpg,True,landscape,landscape
0.987,3,1,/kaggle/input/datasets/steubk/wikiart/Pop_Art/hiro-yamagata_summer-museum-1988.jpg,False,illustration,cityscape
0.9995,0,0,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/doug-ohlson_sevastipol-2003.jpg,True,abstract_painting,abstract_painting
0.8867,5,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/willem-de-kooning_still-life.jpg,False,nude_painting,abstract_painting
0.925,4,4,/kaggle/input/datasets/steubk/wikiart/Romanticism/thomas-cole_the-vesper-hymn.jpg,True,landscape,landscape
0.974,6,6,/kaggle/input/datasets/steubk/wikiart/Realism/martiros-saryan_portrait-of-academician-josef-orbeli-1943.jpg,True,portrait,portrait
0.968,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/vladimir-makovsky_fans-of-nightingales-1873.jpg,True,genre_painting,genre_painting
0.999,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/joan-mitchell_girolata-triptych-1964.jpg,True,abstract_painting,abstract_painting
0.979,1,1,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/louis-vivin_place-du-theatre-city-square-with-red-phone-booth.jpg,True,cityscape,cityscape
0.993,7,7,/kaggle/input/datasets/steubk/wikiart/Baroque/annibale-carracci_the-dead-christ-mourned-the-three-maries-1606.jpg,True,religious_painting,religious_painting
0.988,6,6,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/felix-vallotton_french-writer-honor-de-balzac-1895.jpg,True,portrait,portrait
0.9556,2,2,/kaggle/input/datasets/steubk/wikiart/Baroque/jan-steen_prince-s-day-1660.jpg,True,genre_painting,genre_painting
0.9517,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/william-congdon_the-black-city-i-new-york-1949.jpg,True,abstract_painting,abstract_painting
0.9375,4,4,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_a-tree-1944.jpg,True,landscape,landscape
0.981,6,6,/kaggle/input/datasets/steubk/wikiart/Rococo/antoine-pesne_portrait-of-isaak-franz-egmont-von-chasot.jpg,True,portrait,portrait
0.852,4,4,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_himalayas-1940.jpg,True,landscape,landscape
0.999,9,9,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_still-life-with-peaches-and-grapes-1881.jpg,True,still_life,still_life
0.566,8,8,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_abraham-and-three-angels-1.jpg,True,sketch_and_study,sketch_and_study
0.9355,7,7,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/giorgio-vasari_marriage-at-cana-1566.jpg,True,religious_painting,religious_painting
0.6367,6,6,/kaggle/input/datasets/steubk/wikiart/Expressionism/lucian-freud_head-of-ali.jpg,True,portrait,portrait
0.9966,6,6,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_portrait-of-amalia-van-solms-1632.jpg,True,portrait,portrait
0.855,4,2,/kaggle/input/datasets/steubk/wikiart/Rococo/george-morland_a-gypsy-encampment-1798.jpg,False,landscape,genre_painting
0.953,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/vasily-perov_last-journey-1865.jpg,True,genre_painting,genre_painting
0.83,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/arkhip-kuindzhi_winter.jpg,True,landscape,landscape
0.4084,0,1,/kaggle/input/datasets/steubk/wikiart/Cubism/hans-hofmann_provincetown-1942.jpg,False,abstract_painting,cityscape
0.99,6,6,/kaggle/input/datasets/steubk/wikiart/Expressionism/lajos-tihanyi_portrait-of-a-young-girl-1916.jpg,True,portrait,portrait
0.781,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/mary-cassatt_after-the-bath.jpg,True,genre_painting,genre_painting
0.4712,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/isaac-levitan_path.jpg,True,landscape,landscape
0.996,0,0,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/sam-gilliam_castle-banner-5-2004.jpg,True,abstract_painting,abstract_painting
0.921,6,6,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/henri-de-toulouse-lautrec_portrait-of-berthe-bady-1897.jpg,True,portrait,portrait
0.996,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_gabrielle-in-a-red-blouse.jpg,True,portrait,portrait
0.977,6,6,/kaggle/input/datasets/steubk/wikiart/Pop_Art/andy-warhol_jane-fonda.jpg,True,portrait,portrait
0.7065,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/camille-pissarro_the-railway-bridge-pontoise.jpg,True,landscape,landscape
0.9785,7,7,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/bernhard-strigel_the-annunciation-1520.jpg,True,religious_painting,religious_painting
0.8735,1,1,/kaggle/input/datasets/steubk/wikiart/Impressionism/antoine-blanchard_winter-in-paris-notre-dame.jpg,True,cityscape,cityscape
0.8174,4,4,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_himalayas-19.jpg,True,landscape,landscape
0.949,2,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/camille-pissarro_the-laundry-woman.jpg,False,genre_painting,portrait
0.957,7,7,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/el-greco_annunciation.jpg,True,religious_painting,religious_painting
0.6294,6,6,/kaggle/input/datasets/steubk/wikiart/Cubism/pablo-picasso_queen-isabella-1908.jpg,True,portrait,portrait
0.6514,2,4,/kaggle/input/datasets/steubk/wikiart/Ukiyo_e/hiroshige_white-rain-shono-1834.jpg,False,genre_painting,landscape
0.6323,6,6,/kaggle/input/datasets/steubk/wikiart/Expressionism/zinaida-serebriakova_a-portrait-of-yvette-choviret-1962.jpg,True,portrait,portrait
0.2905,4,7,/kaggle/input/datasets/steubk/wikiart/Early_Renaissance/andrea-del-castagno_lying-saint.jpg,False,landscape,religious_painting
0.9097,6,6,/kaggle/input/datasets/steubk/wikiart/Rococo/thomas-gainsborough_portrait-of-the-molly-and-peggy.jpg,True,portrait,portrait
0.9214,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/camille-corot_the-forestry-workers.jpg,True,landscape,landscape
0.913,1,1,/kaggle/input/datasets/steubk/wikiart/Impressionism/konstantin-korovin_alupka-1912.jpg,True,cityscape,cityscape
0.998,6,6,/kaggle/input/datasets/steubk/wikiart/Realism/thomas-eakins_portrait-of-a-woman-1900.jpg,True,portrait,portrait
0.896,2,2,/kaggle/input/datasets/steubk/wikiart/Expressionism/edvard-munch_four-girls-in-arsgardstrand-1903.jpg,True,genre_painting,genre_painting
0.5366,6,3,/kaggle/input/datasets/steubk/wikiart/Realism/n.c.-wyeth_jim-hawkins.jpg,False,portrait,illustration
0.858,2,4,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/georges-seurat_three-men-seated-1884.jpg,False,genre_painting,landscape
0.751,7,7,/kaggle/input/datasets/steubk/wikiart/Early_Renaissance/bartolome-bermejo_death-of-the-virgin-1462.jpg,True,religious_painting,religious_painting
0.9897,0,0,/kaggle/input/datasets/steubk/wikiart/Minimalism/cy-twombly_untitled-1.jpg,True,abstract_painting,abstract_painting
0.9683,6,6,/kaggle/input/datasets/steubk/wikiart/Rococo/joshua-reynolds_portrait-of-joseph-baretti.jpg,True,portrait,portrait
0.844,4,4,/kaggle/input/datasets/steubk/wikiart/Romanticism/ivan-aivazovsky_trebizond-from-the-sea-1856.jpg,True,landscape,landscape
0.4753,6,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/mary-cassatt_nude-baby-on-mother-s-lap-resting-her-arm-on-the-back-of-the-chair-1913.jpg,False,portrait,genre_painting
0.941,1,1,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_view-of-argenteuil-in-the-snow.jpg,True,cityscape,cityscape
0.3694,3,2,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/wilhelm-kotarbinski_evening-silence.jpg,False,illustration,genre_painting
0.848,8,8,/kaggle/input/datasets/steubk/wikiart/Baroque/anthony-van-dyck_nicolaas-rockox.jpg,True,sketch_and_study,sketch_and_study
0.8564,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/henri-edmond-cross_corner-of-the-garden-in-monaco.jpg,True,genre_painting,genre_painting
0.9824,6,6,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-l-on-bloy-1898.jpg,True,portrait,portrait
0.4504,4,4,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/karl-schrag_pines-and-rocks-in-evening-light-1975.jpg,True,landscape,landscape
0.554,7,2,/kaggle/input/datasets/steubk/wikiart/Realism/jean-francois-millet_the-infant-the-sick-child-1858.jpg,False,religious_painting,genre_painting
0.6143,6,6,/kaggle/input/datasets/steubk/wikiart/Romanticism/karl-bryullov_portrait-of-countess-yu-p-samoilova-and-her-ward-amacilia-pacini-leaving-a-ball.jpg,True,portrait,portrait
0.7056,6,6,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/fernando-botero_the-study-of-vermeer.jpg,True,portrait,portrait
0.505,8,2,/kaggle/input/datasets/steubk/wikiart/Art_Nouveau_Modern/raphael-kirchner_geisha.jpg,False,sketch_and_study,genre_painting
0.811,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/camille-corot_the-forest-of-coubron-1872.jpg,True,landscape,landscape
0.7065,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/claude-monet_the-frost-1.jpg,True,landscape,landscape
0.8193,8,2,/kaggle/input/datasets/steubk/wikiart/Realism/anders-zorn_smoking-woman-1907.jpg,False,sketch_and_study,genre_painting
0.8545,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/william-merritt-chase_the-nursery.jpg,True,genre_painting,genre_painting
0.9673,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/vasily-surikov_naples-1884.jpg,True,landscape,landscape
0.96,1,1,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/louis-vivin_l-glise-st-desir.jpg,True,cityscape,cityscape
0.956,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/pavel-fedotov_fashionable-wife-lioness.jpg,True,genre_painting,genre_painting
0.878,2,7,/kaggle/input/datasets/steubk/wikiart/Baroque/rembrandt_tobit-and-anna-with-a-goat-1645.jpg,False,genre_painting,religious_painting
0.4805,2,7,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/paolo-veronese_the-adoration-of-the-virgin-by-the-coccina-family.jpg,False,genre_painting,religious_painting
0.997,6,6,/kaggle/input/datasets/steubk/wikiart/Rococo/dmitry-levitzky_portrait-of-nikolay-lvov-1774.jpg,True,portrait,portrait
0.8906,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/winslow-homer_the-water-fan-1899.jpg,True,genre_painting,genre_painting
0.9956,6,6,/kaggle/input/datasets/steubk/wikiart/Expressionism/henri-matisse_marguerite-1907.jpg,True,portrait,portrait
0.7593,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_gabrielle-with-renoir-s-children.jpg,True,genre_painting,genre_painting
0.9683,6,6,/kaggle/input/datasets/steubk/wikiart/Romanticism/john-hoppner_little-girl-by-the-sea.jpg,True,portrait,portrait
0.956,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/willard-metcalf_giverny.jpg,True,landscape,landscape
0.635,1,1,/kaggle/input/datasets/steubk/wikiart/Expressionism/zinaida-serebriakova_the-port-of-collioure-1930.jpg,True,cityscape,cityscape
0.864,5,7,/kaggle/input/datasets/steubk/wikiart/Symbolism/salvador-dali_mulier-e-latere-viri-1967.jpg,False,nude_painting,religious_painting
0.9937,9,9,/kaggle/input/datasets/steubk/wikiart/Realism/edouard-manet_two-roses-on-a-tablecloth.jpg,True,still_life,still_life
0.9673,7,7,/kaggle/input/datasets/steubk/wikiart/Mannerism_Late_Renaissance/andrea-del-sarto_the-annunciation.jpg,True,religious_painting,religious_painting
0.946,2,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/bela-czobel_girl-by-the-window-with-flower-1904.jpg,False,genre_painting,portrait
0.8887,8,8,/kaggle/input/datasets/steubk/wikiart/Expressionism/paula-modersohn-becker_portrait-of-clara-rilke-westhoff.jpg,True,sketch_and_study,sketch_and_study
0.9834,5,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/carlos-saenz-de-tejada_girl-from-back-luisita-1917.jpg,False,nude_painting,portrait
0.9434,2,2,/kaggle/input/datasets/steubk/wikiart/Expressionism/theophrastos-triantafyllidis_young-people-having-fun-at-galatsi-1935.jpg,True,genre_painting,genre_painting
0.944,3,3,/kaggle/input/datasets/steubk/wikiart/Romanticism/gustave-dore_don-quixote-99.jpg,True,illustration,illustration
0.8354,5,5,/kaggle/input/datasets/steubk/wikiart/Expressionism/george-mavroides_lying-naked-1985.jpg,True,nude_painting,nude_painting
0.9326,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/andre-dunoyer-de-segonzac_le-morin-pres-de-guerard-1935.jpg,True,landscape,landscape
0.637,8,8,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_the-sacrifice-of-isaac-1.jpg,True,sketch_and_study,sketch_and_study
0.987,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_portrait-of-stephane-mallarme-1892.jpg,True,portrait,portrait
0.734,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/william-baziotes_white-bird-1957.jpg,True,abstract_painting,abstract_painting
0.9785,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-shishkin_fir-forest-1890-1.jpg,True,landscape,landscape
0.8022,4,2,/kaggle/input/datasets/steubk/wikiart/Romanticism/thomas-cole_indians-viewing-landscape.jpg,False,landscape,genre_painting
0.9907,0,8,/kaggle/input/datasets/steubk/wikiart/Cubism/man-ray_untitled-1.jpg,False,abstract_painting,sketch_and_study
0.9893,8,8,/kaggle/input/datasets/steubk/wikiart/Early_Renaissance/leonardo-da-vinci_studies-of-human-skull-1489.jpg,True,sketch_and_study,sketch_and_study
0.9146,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/mary-cassatt_portrait-of-a-young-girl-simone.jpg,True,portrait,portrait
0.875,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/john-singer-sargent_egyptians-raising-water-from-the-nile-1891.jpg,True,genre_painting,genre_painting
0.7236,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/julian-alden-weir_mother-and-child.jpg,True,genre_painting,genre_painting
0.83,4,4,/kaggle/input/datasets/steubk/wikiart/Symbolism/nicholas-roerich_great-spirit-of-himalayas-1934.jpg,True,landscape,landscape
0.9907,1,1,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/louis-vivin_venice-canal-scene-with-a-church.jpg,True,cityscape,cityscape
0.3333,7,7,/kaggle/input/datasets/steubk/wikiart/Naive_Art_Primitivism/marc-chagall_king-david-1963.jpg,True,religious_painting,religious_painting
0.5264,7,7,/kaggle/input/datasets/steubk/wikiart/Early_Renaissance/leonardo-da-vinci_the-adoration-of-the-magi-1480.jpg,True,religious_painting,religious_painting
0.978,6,6,/kaggle/input/datasets/steubk/wikiart/Realism/john-singer-sargent_portrait-of-lady-helen-vincent-viscountess-d-abernon-1904.jpg,True,portrait,portrait
0.4097,6,6,/kaggle/input/datasets/steubk/wikiart/Expressionism/zinaida-serebriakova_sleeping-katya-1945.jpg,True,portrait,portrait
0.4712,3,3,/kaggle/input/datasets/steubk/wikiart/Northern_Renaissance/albrecht-durer_schoolmaster-1510.jpg,True,illustration,illustration
0.9805,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/odilon-redon_peyrelebade-landscape-1880.jpg,True,landscape,landscape
0.999,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/jack-tworkov_indian-red-series-i-1979.jpg,True,abstract_painting,abstract_painting
0.9644,8,8,/kaggle/input/datasets/steubk/wikiart/Realism/ilya-repin_fishing-nets-shiryaevo-1870.jpg,True,sketch_and_study,sketch_and_study
0.9927,6,6,/kaggle/input/datasets/steubk/wikiart/Pointillism/georges-lemmen_portrait-of-mme-lemmen-1893.jpg,True,portrait,portrait
0.8926,1,1,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/maurice-utrillo_road-in-argenteuil.jpg,True,cityscape,cityscape
0.9634,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/arkhip-kuindzhi_sunset-in-the-steppes-1900.jpg,True,landscape,landscape
0.7515,2,2,/kaggle/input/datasets/steubk/wikiart/Romanticism/joseph-wright_a-conversation-between-girls-or-two-girls-with-their-black-servant-1770.jpg,True,genre_painting,genre_painting
0.9746,1,1,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/edouard-cortes_fountain-on-place-de-la-concorde-1.jpg,True,cityscape,cityscape
0.883,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/eliseu-visconti_in-alameda-1931.jpg,True,genre_painting,genre_painting
0.9224,5,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/pierre-auguste-renoir_woman-in-blue.jpg,False,nude_painting,portrait
0.9526,2,2,/kaggle/input/datasets/steubk/wikiart/Realism/ivan-vladimirov_in-a-lesson-of-credence-with-the-sexton-1913.jpg,True,genre_painting,genre_painting
0.9995,0,0,/kaggle/input/datasets/steubk/wikiart/Color_Field_Painting/sean-scully_cradle-1985.jpg,True,abstract_painting,abstract_painting
0.885,6,6,/kaggle/input/datasets/steubk/wikiart/Impressionism/paul-mathiopoulos_greek-beauty.jpg,True,portrait,portrait
0.949,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/clyfford-still_ph-118-1947.jpg,True,abstract_painting,abstract_painting
0.9834,4,4,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/ferdynand-ruszczyc_sloneczny-pejzaz.jpg,True,landscape,landscape
0.6665,0,0,/kaggle/input/datasets/steubk/wikiart/Abstract_Expressionism/perle-fine_untitled-brown-red-green-white-1950.jpg,True,abstract_painting,abstract_painting
0.4934,8,8,/kaggle/input/datasets/steubk/wikiart/Post_Impressionism/vincent-van-gogh_the-road-to-tarascon-1888-1.jpg,True,sketch_and_study,sketch_and_study
0.548,4,4,/kaggle/input/datasets/steubk/wikiart/Realism/winslow-homer_coast-of-maine.jpg,True,landscape,landscape
0.8623,4,4,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_not_detected_246100.jpg,True,landscape,landscape
0.939,2,2,/kaggle/input/datasets/steubk/wikiart/Impressionism/eugene-boudin_beach-scene-15.jpg,True,genre_painting,genre_painting
